item_id,user_id,rating
nREHMbIzWdfWtOh4l1bT3g,V6yPUn8H3HWgNgDXz3TpdQ,3
nREHMbIzWdfWtOh4l1bT3g,koEWWd5YYkrWkbr2CMN0MA,1
nREHMbIzWdfWtOh4l1bT3g,7F2JKsrv8FSJ1RbtkvWQ4Q,3
nREHMbIzWdfWtOh4l1bT3g,iUw1iMNhytJV8OJ0CGK1Yg,5
nREHMbIzWdfWtOh4l1bT3g,guZfK1ysTQT9V3Ph3t3u4w,2
nREHMbIzWdfWtOh4l1bT3g,ww2K-1OgVGJXNUd4WtfRGw,3
nREHMbIzWdfWtOh4l1bT3g,svC2wdOm6Zk69WUqe8VDwg,2
nREHMbIzWdfWtOh4l1bT3g,XfqGao3kjs4JjvvLWI5Tww,2
nREHMbIzWdfWtOh4l1bT3g,EhcZKrQJIS226xdm_qJ71w,3
nREHMbIzWdfWtOh4l1bT3g,zbUpiea2aiJSKXjj2zQ5yw,2
nREHMbIzWdfWtOh4l1bT3g,z8LtAuLZJMkohLT-hzYtGw,2
nREHMbIzWdfWtOh4l1bT3g,adahWBodOnpoJ0Qdm96XyQ,3
nREHMbIzWdfWtOh4l1bT3g,M-GwaULL-sI1ockVYpRfyQ,3
nREHMbIzWdfWtOh4l1bT3g,jgPanWKHiGeTyQGDh1oAHg,3
voPFKvVFm7b01xUyJixFYA,NfAFPcptc0u3TnRTLcF0qg,5
voPFKvVFm7b01xUyJixFYA,W_Cy_GTwJGWfyg2_W6S6jg,1
voPFKvVFm7b01xUyJixFYA,yf12P_T0AKLNzFt12zj16g,4
voPFKvVFm7b01xUyJixFYA,h4RkUrmcsMc0VTUCdaY4_g,4
voPFKvVFm7b01xUyJixFYA,b0QWjjQNSGVvmK8a7pNGAg,4
voPFKvVFm7b01xUyJixFYA,QSQeU6bDea42m6yH_pOQ8A,4
voPFKvVFm7b01xUyJixFYA,KYEMQn4166kgF5Z6f3-xUw,5
voPFKvVFm7b01xUyJixFYA,qASPib1Z8ft8e96dtbh66w,3
voPFKvVFm7b01xUyJixFYA,M_xgfzNiYDvP5oVad2OhCA,4
voPFKvVFm7b01xUyJixFYA,I3QDSkHyHUd3wlmRUb0eyg,4
voPFKvVFm7b01xUyJixFYA,YO0zOiU_bdkbhGkeIId3jA,3
voPFKvVFm7b01xUyJixFYA,ia1nTRAQEaFWv0cwADeK7g,4
voPFKvVFm7b01xUyJixFYA,R-5E6dfIlilS3YTPNcdnSA,4
voPFKvVFm7b01xUyJixFYA,Iu3Jo9ROp2IWC9FwtWOaUQ,5
voPFKvVFm7b01xUyJixFYA,gdf9ftAOMms8JToU52uX2A,5
voPFKvVFm7b01xUyJixFYA,4HZ2NWZvtJA8A0kv8bmHew,3
voPFKvVFm7b01xUyJixFYA,jqVeTSin5GeRm0ceSg-PBA,3
voPFKvVFm7b01xUyJixFYA,6xrk6A61OWwOtmQAErZTvA,5
voPFKvVFm7b01xUyJixFYA,kXPIy_W4JCXG8mCkgPC8Xg,5
voPFKvVFm7b01xUyJixFYA,-AXrmhjaQ8PbZJFe5V9Hjw,3
bI9VF3W1SPQtsIRtfYZzWg,glRXVWWD6x1EZKfjJawTOg,3
bI9VF3W1SPQtsIRtfYZzWg,EENe59mZsIqNrqpqMHm4dA,3
bI9VF3W1SPQtsIRtfYZzWg,WL-d9hEq-N7rJ2FDeZoLOw,5
bI9VF3W1SPQtsIRtfYZzWg,E9P9GqqWsHN2wdm4klkcUA,4
bI9VF3W1SPQtsIRtfYZzWg,GNwyDbDZwNpUggcuKcj2hQ,5
bI9VF3W1SPQtsIRtfYZzWg,VDdBBtpz0m71QDPg-mATpA,4
bI9VF3W1SPQtsIRtfYZzWg,4N_x11sCAdfiKO4WDY_bQA,1
bI9VF3W1SPQtsIRtfYZzWg,eD9VAnbyW3a1Vg3bfLoX9w,5
bI9VF3W1SPQtsIRtfYZzWg,adahWBodOnpoJ0Qdm96XyQ,2
bI9VF3W1SPQtsIRtfYZzWg,Nky3oNpprLdskqK3ivCkGQ,4
bI9VF3W1SPQtsIRtfYZzWg,7_XwjOebd1temr3CaqGwpg,3
bI9VF3W1SPQtsIRtfYZzWg,cmI_QuaI2eWfigoliANTnw,5
bI9VF3W1SPQtsIRtfYZzWg,oOayyTrVO-PbVeXXsh_JEQ,4
bI9VF3W1SPQtsIRtfYZzWg,7GUfTiNLWbSb3nDw8dSOyA,4
yRnl7MxYk1z18UW-g18clA,DJ0O_VJfKDfoQ3w4IQrIOQ,3
n_d7HDsTdLc9IWwuPHBNlg,Vl5_zAMax_3pzwUlrVnrJA,5
n_d7HDsTdLc9IWwuPHBNlg,sSd714dapLtVY-Meaafq6w,3
n_d7HDsTdLc9IWwuPHBNlg,Ot6PMbyWmzYMYS8miApFAA,5
n_d7HDsTdLc9IWwuPHBNlg,aK8shZb9dEQNyxk5ycfO2A,4
n_d7HDsTdLc9IWwuPHBNlg,NfyrHToGY6aJu22U9oS8Xg,4
n_d7HDsTdLc9IWwuPHBNlg,PZOSzR6fS3utCB9UlLXs-Q,4
n_d7HDsTdLc9IWwuPHBNlg,I3QDSkHyHUd3wlmRUb0eyg,4
n_d7HDsTdLc9IWwuPHBNlg,fMNBJ4G1fx1MfHzM7E5TeA,5
n_d7HDsTdLc9IWwuPHBNlg,Qw_d8QV6_B6Ztre-X8L8cA,3
n_d7HDsTdLc9IWwuPHBNlg,C_7noQ3YF-lbw-3nOhKd_A,4
n_d7HDsTdLc9IWwuPHBNlg,VVfrXmdlKwcYAPduosC0Ig,5
n_d7HDsTdLc9IWwuPHBNlg,OI-VGo5ij4TMHVw8xWrKNA,5
n_d7HDsTdLc9IWwuPHBNlg,glRXVWWD6x1EZKfjJawTOg,4
n_d7HDsTdLc9IWwuPHBNlg,lHHwLi_YZuDSfdlSShFkug,3
n_d7HDsTdLc9IWwuPHBNlg,ndTSxAa_Guy7Oz_tg3VmQA,4
n_d7HDsTdLc9IWwuPHBNlg,2J0ShTCTUqSULHxIr7wy0A,5
n_d7HDsTdLc9IWwuPHBNlg,LNKdYODHuGqah_nUaDJx_g,4
n_d7HDsTdLc9IWwuPHBNlg,OQhvqMUTzZI6b066UGFa8A,4
n_d7HDsTdLc9IWwuPHBNlg,3YaqDLm0lAXCvTrnN3BqMg,4
n_d7HDsTdLc9IWwuPHBNlg,FbdB9KXyuvT8rC_zmqRSuQ,4
n_d7HDsTdLc9IWwuPHBNlg,DInIFTmJWQR-SYL7EcPdbA,2
n_d7HDsTdLc9IWwuPHBNlg,7_YAiY9GsgAqrIGUGuEKmA,4
n_d7HDsTdLc9IWwuPHBNlg,5pn0Rb0RSvt7IkPLWsGeZg,4
n_d7HDsTdLc9IWwuPHBNlg,9A2-wSoBUxlMd3LwmlGrrQ,3
n_d7HDsTdLc9IWwuPHBNlg,solV-hAySB-dsJBVwBmHZw,4
n_d7HDsTdLc9IWwuPHBNlg,bRIk0mT3GU51Zsrn2UpKIg,4
n_d7HDsTdLc9IWwuPHBNlg,C0UY1f2BUUmLdmB3sn5_lw,4
n_d7HDsTdLc9IWwuPHBNlg,C-8L53G3NKoOT--Rkke3jA,4
n_d7HDsTdLc9IWwuPHBNlg,nk1_6lSwz4s0Oi6SAuDJvQ,3
n_d7HDsTdLc9IWwuPHBNlg,80-MYGu3roY5eXHAvO0OAw,4
n_d7HDsTdLc9IWwuPHBNlg,mrNXcdtlKYPwRJ2Kd3heHQ,2
n_d7HDsTdLc9IWwuPHBNlg,TiKDMbodw8ysADsrgcK8Vw,4
n_d7HDsTdLc9IWwuPHBNlg,mD1uXKXoCgxfpf9wz_1utA,5
n_d7HDsTdLc9IWwuPHBNlg,sovduOweKgPFAwA-MmmtzA,3
n_d7HDsTdLc9IWwuPHBNlg,FcUVfATxARfURHfZq1DNTg,4
n_d7HDsTdLc9IWwuPHBNlg,-Ozt8BSamVO4Ky5HY506JA,5
n_d7HDsTdLc9IWwuPHBNlg,k1UDJknfH_PGXx1s-dgZXw,5
n_d7HDsTdLc9IWwuPHBNlg,ST-pgG7BsmULkIyqcah6zA,5
n_d7HDsTdLc9IWwuPHBNlg,9gWfA0MHsMoFedeizZre_g,5
n_d7HDsTdLc9IWwuPHBNlg,i8KMQX7nekLSCzb_DVb6yA,5
n_d7HDsTdLc9IWwuPHBNlg,mJ_JIUD9Cd4DymyTJwLewA,3
n_d7HDsTdLc9IWwuPHBNlg,c-eWxuVfxoiUmEuq2i269g,4
n_d7HDsTdLc9IWwuPHBNlg,cK5ctdHmq3XVjXcCTiRyeA,5
n_d7HDsTdLc9IWwuPHBNlg,yj4lNvmxAt42NvBCxB3WTw,4
Zd4fDGXFTnPP36_KDTuyhg,huKYBfeFtYCOWs4I-GESSw,2
Zd4fDGXFTnPP36_KDTuyhg,yRubqnQy4ExPYTel7KsNog,2
Zd4fDGXFTnPP36_KDTuyhg,kSVYpNWA19wUplbdi0U0Uw,1
Zd4fDGXFTnPP36_KDTuyhg,ajOFrYE_mRcBfWSbIkxDEg,3
Zd4fDGXFTnPP36_KDTuyhg,R-5E6dfIlilS3YTPNcdnSA,2
Zd4fDGXFTnPP36_KDTuyhg,k5p3YP1ZjCa8ZS3xqXgBug,2
Zd4fDGXFTnPP36_KDTuyhg,OI-VGo5ij4TMHVw8xWrKNA,2
Zd4fDGXFTnPP36_KDTuyhg,Ze1fA4_ev5bbjq8ZYqX-Pw,3
Zd4fDGXFTnPP36_KDTuyhg,0HPds7MwgnfPLamQ7HQJ9g,1
Zd4fDGXFTnPP36_KDTuyhg,0zVI2BY9q4ry5u5JhIlZyA,5
Zd4fDGXFTnPP36_KDTuyhg,AJoyva4SnxZGDon3xK9GZg,2
Zd4fDGXFTnPP36_KDTuyhg,NXkzLhunnKMd_NA4MH64GQ,3
Zd4fDGXFTnPP36_KDTuyhg,XIdwbElNKuJKJHrKfxIt2Q,2
Zd4fDGXFTnPP36_KDTuyhg,Qd0h8ZdMCXDyxmgcU8MKPA,1
Zd4fDGXFTnPP36_KDTuyhg,NfyrHToGY6aJu22U9oS8Xg,1
Zd4fDGXFTnPP36_KDTuyhg,_DPwJXjw1orgtUVqvy46Zg,2
Zd4fDGXFTnPP36_KDTuyhg,csr_8iT5v7v1V4SqEGpNkw,4
Zd4fDGXFTnPP36_KDTuyhg,NjOYSgr2LNMoSPi4e140Ig,3
Zd4fDGXFTnPP36_KDTuyhg,DumgEI1hiLXyb7T_joYl3w,2
Zd4fDGXFTnPP36_KDTuyhg,PRcfYRZGxTPFQgFqpnvp0Q,2
Zd4fDGXFTnPP36_KDTuyhg,CgoY-GMVUsZJdbsPM1OEmA,3
Zd4fDGXFTnPP36_KDTuyhg,WZwfmfP5X1gDDeL-M9vzZA,4
Zd4fDGXFTnPP36_KDTuyhg,z8LtAuLZJMkohLT-hzYtGw,3
Zd4fDGXFTnPP36_KDTuyhg,WmAyExqSWoiYZ5XEqpk_Uw,2
Zd4fDGXFTnPP36_KDTuyhg,ia1nTRAQEaFWv0cwADeK7g,2
i6FHskgERAdKWjOXTjmQ6Q,EjhVxYFeMUYimoImjMduzQ,3
i6FHskgERAdKWjOXTjmQ6Q,DJWC4idmjq_FmcOCbTljLw,1
i6FHskgERAdKWjOXTjmQ6Q,QT0IMyO8ktSq3PD9Z0Hf7w,5
i6FHskgERAdKWjOXTjmQ6Q,BUmM7rGw8R0AfXjI9OV2tQ,4
i6FHskgERAdKWjOXTjmQ6Q,eLq9Q6TMTNtvQCCxTxQAvQ,4
6bBJymP2jh-tenBY8zvL1A,vc7xR2Gj8ZkuS9UjdV-HYA,4
6bBJymP2jh-tenBY8zvL1A,JwqqJ7MXFGt9lTBOk1WPXA,5
6bBJymP2jh-tenBY8zvL1A,rNGT6lePmm803H8w0rw4Fg,5
6bBJymP2jh-tenBY8zvL1A,cK5ctdHmq3XVjXcCTiRyeA,5
EgJaDh6PUnkQanbG7zjbLw,btc5cy4JHDNdoWyiptVjZA,4
H-n_ldCI3Q16rLVJsAxRMg,K3Cc-2yAs3B5zQVz4_TnDQ,2
80ApmoO46d_HO3QS8aMUKg,I3QDSkHyHUd3wlmRUb0eyg,3
80ApmoO46d_HO3QS8aMUKg,WmAyExqSWoiYZ5XEqpk_Uw,3
80ApmoO46d_HO3QS8aMUKg,s8tJxLDRlogRrsp00aghLQ,5
80ApmoO46d_HO3QS8aMUKg,M-O0tasOl0SGiUsxdO5cZw,3
qt1L3A6TpSw_36uFsugUew,L4ZUrCdmIhkaleIyQ9P6rg,3
qt1L3A6TpSw_36uFsugUew,lZnXyJFo5nOH6f8ZmSdGbQ,5
qt1L3A6TpSw_36uFsugUew,AumBuTaqFZ6xNuHjkg7kIw,5
qt1L3A6TpSw_36uFsugUew,Xzl3sw1hZya3_e2niAqxZw,4
qt1L3A6TpSw_36uFsugUew,T7emU3xCiPYnickSWN2y5g,3
qt1L3A6TpSw_36uFsugUew,yV7UmMSr-RnTK-nyJpGytQ,1
qt1L3A6TpSw_36uFsugUew,yRubqnQy4ExPYTel7KsNog,2
qt1L3A6TpSw_36uFsugUew,fLq21cnlDXV_gfB-rzvgZQ,4
qt1L3A6TpSw_36uFsugUew,ae16UwglIQ0FKdpPSpAH_g,5
qt1L3A6TpSw_36uFsugUew,k8VnoIrFbAWSiHFspTP_tg,4
qt1L3A6TpSw_36uFsugUew,NYVQqcdgXWTyi734LVrcoQ,2
qt1L3A6TpSw_36uFsugUew,PV5voYSD43Cn_3gHmxG7DA,4
qt1L3A6TpSw_36uFsugUew,OAd-vbR_POac1zHtu-Y2Zg,3
k-hE27MVMEBWdMsto1DeUA,i-PsyqsioKRpgOtMW-pvJw,5
k-hE27MVMEBWdMsto1DeUA,jmA0PBDcPDW9S83sLYRieg,3
k-hE27MVMEBWdMsto1DeUA,0zVI2BY9q4ry5u5JhIlZyA,3
k-hE27MVMEBWdMsto1DeUA,qX_C7zzKJfFLg1Hm97F1HQ,4
k-hE27MVMEBWdMsto1DeUA,BKo0QW3LGBzAZug4doJrgA,4
k-hE27MVMEBWdMsto1DeUA,U8l76MT2Ej32cFKfFI24fA,3
k-hE27MVMEBWdMsto1DeUA,0kHlIKnWzaMQ1TLYQB1rPg,3
k-hE27MVMEBWdMsto1DeUA,z9QVdtpdSEmKAnM2PhJU9w,1
k-hE27MVMEBWdMsto1DeUA,CbY45zEM2jdopLOoUkOL8Q,3
k-hE27MVMEBWdMsto1DeUA,DrWLhrK8WMZf7Jb-Oqc7ww,4
k-hE27MVMEBWdMsto1DeUA,htEj1uggKeHYN9b0Zd4vNw,4
9jDEushRcdf5ZGoQLE-aIw,8N73-TZXsLfk65Bk8JtyBA,3
5K7um3gd2nuJK7NhAieRFQ,ChgmBht69bnqSdDxpWMAqQ,4
5K7um3gd2nuJK7NhAieRFQ,TfLjkiUNHWksThxZOHrcqw,5
5K7um3gd2nuJK7NhAieRFQ,zbUpiea2aiJSKXjj2zQ5yw,2
5K7um3gd2nuJK7NhAieRFQ,Ft3BBqjm_ZRcQQ9UAtoJ_g,3
5K7um3gd2nuJK7NhAieRFQ,palSKWVr0niKFzq4urvEDw,2
5K7um3gd2nuJK7NhAieRFQ,AuZ8vthbaEdDgZ_QxTOCKQ,2
5K7um3gd2nuJK7NhAieRFQ,XgYHeOZCnR_nH7L_uEnOiQ,4
5K7um3gd2nuJK7NhAieRFQ,42g4FeE8w1scpowvVb809Q,4
5K7um3gd2nuJK7NhAieRFQ,kGgAARL2UmvCcTRfiscjug,3
5K7um3gd2nuJK7NhAieRFQ,rsrggbgEz4d7BcEGa1Tt6g,3
5K7um3gd2nuJK7NhAieRFQ,xrEc4eX2keS9hAmRj2U3aw,1
sH0gQB4t4kcDxY_MImHqYA,yf12P_T0AKLNzFt12zj16g,1
sH0gQB4t4kcDxY_MImHqYA,23zYCcnqfru5jdxnTqjgDg,4
sH0gQB4t4kcDxY_MImHqYA,bhWJg2PD_xWoBnqvbX45QA,1
sH0gQB4t4kcDxY_MImHqYA,qXMObUokAEAkgUqD7Oc9Dw,4
sH0gQB4t4kcDxY_MImHqYA,pz97SxRe1Vk-5_K6EB9OSA,4
sH0gQB4t4kcDxY_MImHqYA,ofK-4Zroelz0y_CsePsQWQ,4
sH0gQB4t4kcDxY_MImHqYA,pvJuYSOgL1qKwrMJUyZl-Q,3
sH0gQB4t4kcDxY_MImHqYA,i8KMQX7nekLSCzb_DVb6yA,5
sH0gQB4t4kcDxY_MImHqYA,3L5nxLyepiIuWsnFSrKZ-g,4
sH0gQB4t4kcDxY_MImHqYA,jqVeTSin5GeRm0ceSg-PBA,3
sH0gQB4t4kcDxY_MImHqYA,4OeKckVXxrKg3ow_t3KhpQ,4
sH0gQB4t4kcDxY_MImHqYA,5pn0Rb0RSvt7IkPLWsGeZg,1
sH0gQB4t4kcDxY_MImHqYA,_SfvB4qztHEGS56Jn5OhRg,4
sH0gQB4t4kcDxY_MImHqYA,-4ld1qpaBNLocSBe85jWnw,3
sH0gQB4t4kcDxY_MImHqYA,YwAh79IW7G12u0sJGyhTqg,3
sH0gQB4t4kcDxY_MImHqYA,D8wdpaUA7cK73VEZ-Y6omA,5
sH0gQB4t4kcDxY_MImHqYA,IXg8pYHhtP-Y5sdhZhp1og,4
sH0gQB4t4kcDxY_MImHqYA,17LPTsu4RgqTZ3SxsGzzxw,3
sH0gQB4t4kcDxY_MImHqYA,_jW1H29ZEcdjrCk9H4AheQ,3
sH0gQB4t4kcDxY_MImHqYA,rFhiIHPGqjaPAWPSPLlnlA,3
sH0gQB4t4kcDxY_MImHqYA,f5vgLcoKpFcTvD4lOUxcTQ,4
sH0gQB4t4kcDxY_MImHqYA,zTWH9b_ItSdLOK9ypeFOIw,3
sH0gQB4t4kcDxY_MImHqYA,38JK-SfO9NkAGs1RwlH2Gw,2
sH0gQB4t4kcDxY_MImHqYA,qMzgx126DViYqlV28xwy-A,4
zNR_f_-Y89Hh6kQ5VoRy6g,i8KMQX7nekLSCzb_DVb6yA,5
C185HewDKhT0s6JmFFFqcg,W769leHuV8lNaLJhbw6MyA,4
C185HewDKhT0s6JmFFFqcg,lTR9GsUJ8iJqH6yh-51cmg,4
C185HewDKhT0s6JmFFFqcg,d_g_O8JekFvETPXjyd4qtg,4
C185HewDKhT0s6JmFFFqcg,Y_Rhaa34JKA9oO_u9HvXYw,2
C185HewDKhT0s6JmFFFqcg,OI-VGo5ij4TMHVw8xWrKNA,3
C185HewDKhT0s6JmFFFqcg,Yz5sgWyDo8EmWQThEUPQXA,4
C185HewDKhT0s6JmFFFqcg,wJv-7qPE2Knmy9OZDCpmEA,4
C185HewDKhT0s6JmFFFqcg,-K3ZjROK0ml2P-Rk7ttHzA,4
C185HewDKhT0s6JmFFFqcg,NTS8b1i924bTyhDZNMp1UA,4
C185HewDKhT0s6JmFFFqcg,6l_ATA06SBvvPDMvMiKQgw,4
C185HewDKhT0s6JmFFFqcg,UMxMwut-4yxEhe19G9_rOg,3
C185HewDKhT0s6JmFFFqcg,PTY5DM38QqeqbKSyfb9lww,4
C185HewDKhT0s6JmFFFqcg,kUUPxuRZU_hQTlC-72ChCQ,4
C185HewDKhT0s6JmFFFqcg,IF1oemfjhwzXXWSaWDC15w,4
C185HewDKhT0s6JmFFFqcg,1zGcOYTiFxp03Szen7ue4Q,4
C185HewDKhT0s6JmFFFqcg,uVFD1HJfRtnUdeDgw9uYLA,4
C185HewDKhT0s6JmFFFqcg,bRIk0mT3GU51Zsrn2UpKIg,4
C185HewDKhT0s6JmFFFqcg,C0UY1f2BUUmLdmB3sn5_lw,3
C185HewDKhT0s6JmFFFqcg,0q-mOTd9VM2-rWL0GVY5lg,2
C185HewDKhT0s6JmFFFqcg,xthFXWIoXm06OKgXj0ROCQ,4
C185HewDKhT0s6JmFFFqcg,rzHZ3iYVQe_8h2e42DbUsw,4
C185HewDKhT0s6JmFFFqcg,6phsGfhy7kP_UTcLf4Z33Q,1
C185HewDKhT0s6JmFFFqcg,l9Zawl4rFmHk4cyXhVfW9w,5
C185HewDKhT0s6JmFFFqcg,SRMKX0-l_3ufBg1cA76E2Q,4
C185HewDKhT0s6JmFFFqcg,zbUpiea2aiJSKXjj2zQ5yw,3
C185HewDKhT0s6JmFFFqcg,WmAyExqSWoiYZ5XEqpk_Uw,4
C185HewDKhT0s6JmFFFqcg,cK-1vKVa0JOqebw2cR7o_Q,3
C185HewDKhT0s6JmFFFqcg,FbdB9KXyuvT8rC_zmqRSuQ,4
C185HewDKhT0s6JmFFFqcg,jylbQhgsr1Z7tLoJY67Xog,5
C185HewDKhT0s6JmFFFqcg,ia1nTRAQEaFWv0cwADeK7g,3
C185HewDKhT0s6JmFFFqcg,QFPqfB4KdSpI7iBc_AmZRQ,3
qpo6O2Ozbrn8wFnoCM4slA,3KCu4c1IOZsUla9pqQc48A,2
qpo6O2Ozbrn8wFnoCM4slA,Kzm-yi1UpoieuBQIXhxMqg,4
qpo6O2Ozbrn8wFnoCM4slA,fRbqoHAkgC5MeW3x15mezA,4
qpo6O2Ozbrn8wFnoCM4slA,Hr-klj0xH38hVIU0aKY2rA,5
qpo6O2Ozbrn8wFnoCM4slA,4ww-Y4Z30S7hM6JUdR3-rg,4
qpo6O2Ozbrn8wFnoCM4slA,pEVf8GRshP9HUkSpizc9LA,4
qpo6O2Ozbrn8wFnoCM4slA,CInFos81Gf4dkBJQL-1jGg,4
qpo6O2Ozbrn8wFnoCM4slA,AMaiA4EVbEQ4tm1FsYPdbg,5
qpo6O2Ozbrn8wFnoCM4slA,XmTgCHfWEIQGaI6iWGoynw,5
qpo6O2Ozbrn8wFnoCM4slA,XuZ2VQFQ00u8mlbienZ-Ow,4
qpo6O2Ozbrn8wFnoCM4slA,qqtmFGhyyHc37coT4qJxaw,4
qpo6O2Ozbrn8wFnoCM4slA,JPJhdwtV3n8RQRPx7TApFQ,4
qpo6O2Ozbrn8wFnoCM4slA,Q3eZ1kp5Gu6X0EWbG3eSbQ,2
qpo6O2Ozbrn8wFnoCM4slA,zTWH9b_ItSdLOK9ypeFOIw,5
qpo6O2Ozbrn8wFnoCM4slA,iQTOwoJxHobk4kidfUIW9Q,4
qpo6O2Ozbrn8wFnoCM4slA,2eXecT7ikiTqQBxips_kMA,1
qpo6O2Ozbrn8wFnoCM4slA,glRXVWWD6x1EZKfjJawTOg,4
qpo6O2Ozbrn8wFnoCM4slA,yhByTmJlswtYvSq9qKrskQ,4
qpo6O2Ozbrn8wFnoCM4slA,UHPHGCYBMLIvKr7d-8Opww,4
qpo6O2Ozbrn8wFnoCM4slA,0zVI2BY9q4ry5u5JhIlZyA,4
qpo6O2Ozbrn8wFnoCM4slA,LNKdYODHuGqah_nUaDJx_g,4
qpo6O2Ozbrn8wFnoCM4slA,0XRFyY8-dxmrDheFPpe8Sg,3
qpo6O2Ozbrn8wFnoCM4slA,5MhbO-FbPPRkM1G9oZsdOQ,4
qpo6O2Ozbrn8wFnoCM4slA,TBJlT3exSgHoXbPNRgbuag,4
qpo6O2Ozbrn8wFnoCM4slA,_6bFXoUrzam_1SzP3bFLXA,4
qpo6O2Ozbrn8wFnoCM4slA,r1OTLwsimSd5u1p-onKx0A,4
qpo6O2Ozbrn8wFnoCM4slA,XFq2ztmqIH39-AgjW1dvPg,5
qpo6O2Ozbrn8wFnoCM4slA,1w8L6Z2_as5ram0OHIhXZQ,3
qpo6O2Ozbrn8wFnoCM4slA,yrHLj15hMEZmOo3n1v5t-g,4
qpo6O2Ozbrn8wFnoCM4slA,2suqpk9YXbV5HhOYY93QRA,5
qpo6O2Ozbrn8wFnoCM4slA,as-i1DQN9aditeVjLg9Pfw,4
qpo6O2Ozbrn8wFnoCM4slA,-4ld1qpaBNLocSBe85jWnw,3
qpo6O2Ozbrn8wFnoCM4slA,-JLiC5WLQIu2usjYTNmS2w,3
qpo6O2Ozbrn8wFnoCM4slA,9hAxvoUVMD4IZWNEb-BuAg,5
qpo6O2Ozbrn8wFnoCM4slA,Ly72PZoHkGZUVWgLH8W2-A,2
qpo6O2Ozbrn8wFnoCM4slA,BpIXi537n43BFg8Q64a-3A,4
qpo6O2Ozbrn8wFnoCM4slA,PV5voYSD43Cn_3gHmxG7DA,4
qpo6O2Ozbrn8wFnoCM4slA,DVgMp_EoGArPkl_4CBW-lg,4
qpo6O2Ozbrn8wFnoCM4slA,ommQ_F7kQ-FVyS4QMDDf0w,2
qpo6O2Ozbrn8wFnoCM4slA,OldskeQ-d3sonyBvgqP5fQ,4
qpo6O2Ozbrn8wFnoCM4slA,BT3AQK9b5oIAdVve3_Sh1Q,4
qpo6O2Ozbrn8wFnoCM4slA,oOayyTrVO-PbVeXXsh_JEQ,3
qpo6O2Ozbrn8wFnoCM4slA,tG617w0ik9wClcfSE0JmWQ,4
qpo6O2Ozbrn8wFnoCM4slA,hKi3fwejbQCHvdAoT7aXlg,5
qpo6O2Ozbrn8wFnoCM4slA,HsKPpfcATrQ5Bb0ab9VQNg,5
qpo6O2Ozbrn8wFnoCM4slA,c7Feo4TxZqwCvQ0rtk3igQ,4
qpo6O2Ozbrn8wFnoCM4slA,WmL9RRDjTO7oru2ywyVEEQ,3
qpo6O2Ozbrn8wFnoCM4slA,PXAIu1h0kt2rqwYbup7NjQ,4
qpo6O2Ozbrn8wFnoCM4slA,HWqyb-FggHlaPixXYObYqA,4
qpo6O2Ozbrn8wFnoCM4slA,O0vvS6arf6WlUfTOoczcEA,4
qpo6O2Ozbrn8wFnoCM4slA,WmAyExqSWoiYZ5XEqpk_Uw,4
qpo6O2Ozbrn8wFnoCM4slA,LEL1_6acicC5d-HFZ02ZLQ,2
qpo6O2Ozbrn8wFnoCM4slA,2oZFY9YSOAAPWBDchOO2SQ,4
qpo6O2Ozbrn8wFnoCM4slA,kZ11FAE4NGbddxOOPeRL5g,4
qpo6O2Ozbrn8wFnoCM4slA,SE0Sckp7UwlS6SlGuj5FAw,3
qpo6O2Ozbrn8wFnoCM4slA,yj4lNvmxAt42NvBCxB3WTw,4
Crd82TFkF-cF5WF_qKuJ4A,1zGcOYTiFxp03Szen7ue4Q,4
Crd82TFkF-cF5WF_qKuJ4A,TWs1G1PxdWR_ms0hFL8MYQ,3
Crd82TFkF-cF5WF_qKuJ4A,qqtmFGhyyHc37coT4qJxaw,4
Crd82TFkF-cF5WF_qKuJ4A,RdDOfgGEzDIv77kyiw-UJw,5
Crd82TFkF-cF5WF_qKuJ4A,ye8EOK74un1w4I2YY60Nmg,4
Crd82TFkF-cF5WF_qKuJ4A,9hOcfz1_fV5oP1IoHGt7Tg,5
Crd82TFkF-cF5WF_qKuJ4A,nQlVAsx3OT38pn6feoQGIg,3
Crd82TFkF-cF5WF_qKuJ4A,Yz5sgWyDo8EmWQThEUPQXA,3
Crd82TFkF-cF5WF_qKuJ4A,wY05e7eTtMLvkg0bcZ6zwA,3
Crd82TFkF-cF5WF_qKuJ4A,qegru8GM6zXcOrVNVCVAEw,3
Crd82TFkF-cF5WF_qKuJ4A,vyfsQo-estP8EfiIFMsL6g,4
Crd82TFkF-cF5WF_qKuJ4A,kCsawkVOGajlhL9Ct-_rrA,4
Crd82TFkF-cF5WF_qKuJ4A,xsGLM2cMKqNDJfo3wJCV5w,4
Crd82TFkF-cF5WF_qKuJ4A,e3bSJPE-y2CkGS_mPgNvxg,4
Crd82TFkF-cF5WF_qKuJ4A,-AXrmhjaQ8PbZJFe5V9Hjw,4
Crd82TFkF-cF5WF_qKuJ4A,5EnanuUMHxevr5R8ORM0Xg,5
Crd82TFkF-cF5WF_qKuJ4A,PV5voYSD43Cn_3gHmxG7DA,4
Crd82TFkF-cF5WF_qKuJ4A,Iu3Jo9ROp2IWC9FwtWOaUQ,3
Crd82TFkF-cF5WF_qKuJ4A,hG7tKFN-REC22Zm48IP-0A,4
